urn,alma_iz_id,alma_nz_id,alma_representation_id,url,title
URN:NBN:no-69312,999920008750802204,,12219584680002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008750802204,"Brev 11. april 1857, Paris, [til] Hansteen, Christopher [fra] Brimmont"
URN:NBN:no-69313,999920008749102204,,12219584620002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008749102204,"Brev 26. juli 1865, St. Petersburg, [til] Hansteen, Christopher [fra] Brosset, L."
URN:NBN:no-69314,999920008747602204,,12219584600002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008747602204,"Brev 1. mai 1851, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69315,999920008747202204,,12219584520002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008747202204,"Brev 4. november 1836, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69316,999920008746502204,,12219584460002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008746502204,"Brev 4. november 1850, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69317,999920008745302204,,12219584440002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008745302204,"Brev 5. november 1832, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69318,999920008744402204,,12219584360002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008744402204,"Brev 5. november 1850, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69319,999920008743602204,,12219584340002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008743602204,"Brev 10. mai 1842, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69320,999920008742102204,,12219584320002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008742102204,"Brev 11. november 1844, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69321,999920008740002204,,12219584300002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008740002204,"Brev 11. november 1857, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69322,999920008739202204,,12219584280002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008739202204,"Brev 12. desember 1851, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69323,999920008738702204,,12219584260002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008738702204,"Brev 13. mars 1858, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69324,999920008738202204,,12219584240002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008738202204,"Brev 13. juli 1851, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69325,999920008736802204,,12219585080002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008736802204,"Brev 14. august 1851, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69326,999920008735902204,,12219585000002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008735902204,"Brev 14. oktober 1850, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69327,999920008734702204,,12219584980002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008734702204,"Brev 18. juni 1858, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69328,999920008734202204,,12219584960002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008734202204,"Brev 19. mars 1852, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69329,999920008733202204,,12219584940002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008733202204,"Brev 20. januar 1852, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69330,999920008732802204,,12219584920002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008732802204,"Brev 20. august 1852, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69331,999920008732302204,,12219584900002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008732302204,"Brev 21. januar 1853, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69332,999920008731702204,,12219584880002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008731702204,"Brev 22. mars 1853, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69333,999920008730902204,,12219584860002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008730902204,"Brev 22. mai 1852, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69334,999920008730702204,,12219584840002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008730702204,"Brev 22. juni 1852, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69335,999920008729902204,,12219584820002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008729902204,"Brev 23. august 1850, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69336,999920008729102204,,12219584800002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008729102204,"Brev 24. mai 1850, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69337,999920008727802204,,12219584780002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008727802204,"Brev 25. mars 1851, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69338,999920008727302204,,12219584760002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008727302204,"Brev 25. november 1852, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69339,999920008663302204,,12219585220002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008663302204,"Brev 27. april 1853, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69340,999920008663102204,,12219585200002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008663102204,"Brev 29. september 1852, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69341,999920008662902204,,12219585180002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008662902204,"Brev 31. juli 1850, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69342,999920008662602204,,12219585160002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008662602204,"Brev 31. desember 1847, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69343,999920008662202204,,12219585140002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008662202204,"Brev 31. desember 1850, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69344,999920008661702204,,12219585120002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008661702204,"Brev 31. desember 1851, Hamburg, [til] Hansteen, Christopher [fra] Perthes-Besser & Maucke"
URN:NBN:no-69345,999920008661402204,,12219585100002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008661402204,"Brev 1. september 1864, Berlin, [til] Hansteen, Christopher [fra] Baeyer"
URN:NBN:no-70029,999104689154702204,999104689154702201,12216823080002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999104689154702204,"Common base language / by Ole-Johan Dahl, Bjørn Myhrhaug and Kristen Nygaard. 1970"
